tx_id,sender,receiver,amount,gas_fee,timestamp,is_fraud,hour,amount_category,is_night
6cb79c3e-9a06-42cc-a3d2-4499d04d3940,wallet_10,wallet_23,0.218,0.00818,1776328810,0,8,low,0
0b985f18-cbc1-4370-9be8-730963d1677e,wallet_75,wallet_67,2.6145,0.00577,1776328810,0,8,medium,0
23a8550c-33f7-465b-93e5-966ce01b05bc,wallet_48,wallet_90,2.4552,0.00655,1776328810,0,8,medium,0
b3486453-d63f-4b78-a8f6-b8b199da45d0,wallet_64,wallet_15,1.6539,0.00964,1776328810,0,8,medium,0
47a271c4-778f-4931-80e8-941db0cbcfd6,wallet_37,wallet_40,2.7226,0.00225,1776328810,0,8,medium,0
79d62fce-5b3a-4219-a614-6751e87d0f28,wallet_99,wallet_76,3.5024,0.00039,1776328810,0,8,high,0
b5a5e560-599c-48da-a37d-8d8f9f74a2da,wallet_1,wallet_73,0.4915,0.0038,1776328810,0,8,low,0
7ef303c9-1aea-4ae7-895e-6eadc726f666,wallet_96,wallet_30,0.2878,0.00735,1776328810,0,8,low,0
0474fa6b-b553-49c7-967b-bb12cf366133,wallet_42,wallet_77,4.4484,0.00676,1776328810,0,8,high,0
31d37d24-daa7-4198-846a-dd8813a8f8d3,wallet_2,wallet_95,0.0447,0.00066,1776328810,0,8,low,0
dc905f05-d21a-4a2a-8ec4-a7e4afa230fe,wallet_5,wallet_19,1.8477,0.00515,1776328810,0,8,medium,0
b66dc505-1175-44fc-a02a-55c89de191e9,wallet_0,wallet_41,3.4877,0.00658,1776328810,0,8,high,0
2830cc31-34e3-4bdd-af0d-bc45ed7d5a0d,wallet_40,wallet_86,2.1823,0.0043,1776328810,0,8,medium,0
89b01a9c-9c3a-4adb-84ea-85cd4ca31e74,wallet_85,wallet_57,3.3474,0.00459,1776328810,0,8,high,0
a3b723d2-134d-46a7-b8a1-9303992723e5,wallet_43,wallet_2,1.9369,0.00029,1776328810,0,8,medium,0
acd1a77c-ea38-427f-a7fe-ca8e09eb0920,wallet_20,wallet_44,0.7326,0.00773,1776328810,0,8,low,0
cc19c3f7-0199-46e3-86d7-f6aa05d058dd,wallet_84,wallet_25,4.3574,0.00457,1776328810,0,8,high,0
8cad69c1-1027-45ab-9b93-8fcad7aad13b,wallet_70,wallet_10,3.4246,0.00971,1776328810,0,8,high,0
5bf65a29-ebd4-4ff1-995d-becd5ca7665b,wallet_4,wallet_89,0.9042,0.00048,1776328810,0,8,low,0
8e7d96a5-a32b-4143-aeb2-df093b598088,wallet_71,wallet_37,3.9888,0.00092,1776328810,0,8,high,0
e6359644-4170-4221-ba40-1a83e21205ef,wallet_85,wallet_26,3.8981,0.00594,1776328810,0,8,high,0
01c9cc88-1c40-4e61-9d44-78ccb3d4cfef,wallet_37,wallet_82,1.8716,0.00191,1776328810,0,8,medium,0
959de099-49ae-42f2-a65a-84c480c48c17,wallet_25,wallet_70,2.1429,0.0027,1776328810,0,8,medium,0
f0018628-6407-4a6a-8d0e-614202df4279,wallet_66,wallet_81,3.382,0.00394,1776328810,0,8,high,0
d332d3c2-ac47-48c4-b500-01a8927c325e,wallet_13,wallet_81,4.7453,0.00696,1776328810,1,8,high,0
688e8c7f-a4d8-45ed-a2ef-390ab8c240f1,wallet_63,wallet_40,2.914,0.0044,1776328810,0,8,medium,0
d104e989-919b-4632-a26d-0a06b05c7b39,wallet_47,wallet_94,2.2593,0.00093,1776328810,0,8,medium,0
7911958a-5d8c-4ac4-945d-7a34e5592638,wallet_9,wallet_21,1.3808,0.00575,1776328810,0,8,medium,0
01083543-e7cd-4508-b0b7-f6f9ee97b5ce,wallet_45,wallet_35,0.2624,0.00097,1776328810,0,8,low,0
85e1e8b4-2542-4cf5-a2c2-b2f7d788a5cd,wallet_77,wallet_25,2.8243,0.00179,1776328810,0,8,medium,0
4d698685-45a1-4676-8e52-76f0154921ad,wallet_92,wallet_48,0.3578,0.00608,1776328810,0,8,low,0
b56bd77e-03b5-46f3-a4fc-59b9d7de4d0d,wallet_9,wallet_98,4.5808,0.0033,1776328810,1,8,high,0
afef0ff9-d296-4189-837b-6c099aae4b69,wallet_72,wallet_90,1.3715,0.00163,1776328810,0,8,medium,0
7059517d-bdd0-4d2b-a16d-cd035dc928fe,wallet_75,wallet_22,0.1192,0.0007,1776328810,0,8,low,0
c311f6cc-a123-4a11-95d0-77669759bfc9,wallet_88,wallet_42,2.1021,0.00857,1776328810,0,8,medium,0
d3d3aa06-fed6-48a0-ad78-c2f02c67a00c,wallet_22,wallet_38,2.876,0.00963,1776328810,0,8,medium,0
27215836-29fa-4fe2-a5ff-69eb9c641b52,wallet_85,wallet_45,2.2418,0.00563,1776328810,0,8,medium,0
e90697ee-1bc4-4c93-87fb-f46d3184a3c7,wallet_92,wallet_4,2.7675,0.00101,1776328810,0,8,medium,0
66d9c9dd-bcf0-4554-86ea-827054968cb0,wallet_54,wallet_91,0.229,0.00419,1776328810,0,8,low,0
a1bd77a1-657f-4180-bf34-fe69acec248b,wallet_23,wallet_54,1.9647,0.00559,1776328810,0,8,medium,0
07b420b3-db81-4b87-bfef-820def1316f3,wallet_77,wallet_43,3.3488,0.0027,1776328810,0,8,high,0
25e9eeb5-5f40-4084-893b-e6848239518d,wallet_77,wallet_59,3.2065,0.0012,1776328810,0,8,high,0
ecaf288f-721f-4333-8d4a-272518eaf8d8,wallet_38,wallet_75,1.3345,0.00548,1776328810,0,8,medium,0
de7e599f-049d-4ebd-bc97-ba05516fbd94,fraud_wallet,wallet_61,0.9606,0.00449,1776328810,1,8,low,0
78a52c4d-8e2d-4cc3-b6e1-40c032bba4f8,wallet_98,wallet_96,1.13,0.0086,1776328810,0,8,medium,0
8cab07f1-402c-4608-ab9b-821fd486da22,wallet_32,wallet_19,4.3024,0.0098,1776328810,0,8,high,0
27c7a3f8-8200-4e3a-a601-2cda9ca92164,wallet_46,wallet_16,0.3051,0.00949,1776328810,0,8,low,0
06956886-fad4-491b-a013-f17707449503,fraud_wallet,wallet_6,3.6817,0.0024,1776328810,1,8,high,0
d19a41c8-67fd-4135-a99c-3df4e11440fa,wallet_26,wallet_23,2.9426,0.00756,1776328810,0,8,medium,0
dc8c3369-5740-49eb-8228-78345f98fa91,wallet_98,wallet_34,4.1999,0.00589,1776328810,0,8,high,0
1ae1598f-0f76-4873-84ff-13c744b0a355,wallet_80,wallet_32,2.9797,0.00267,1776328810,0,8,medium,0
1a0caec8-c66e-44d0-b102-0194078821ed,wallet_95,wallet_90,4.9442,0.00631,1776328810,1,8,high,0
c7c22643-3cbd-46e3-b724-85141b8396ed,wallet_7,wallet_77,2.7122,0.00063,1776328810,0,8,medium,0
45c6152b-b2da-4f9e-93ba-3659fff64559,wallet_54,wallet_2,4.4017,0.0083,1776328810,0,8,high,0
679f8c9c-ce6e-4984-9d45-dbaa7c53361e,wallet_54,wallet_46,0.2896,0.00265,1776328810,0,8,low,0
c46a24bb-5166-4d84-8058-65e7802b9ed2,wallet_86,wallet_90,0.7789,0.00473,1776328810,0,8,low,0
c57bb901-4c40-462d-a767-2df8577309e8,wallet_51,wallet_67,1.6924,0.00221,1776328810,0,8,medium,0
339923fb-8c17-48a7-8c6e-2b052390d409,wallet_6,wallet_62,1.2619,0.00376,1776328810,0,8,medium,0
85d25739-aaba-4690-a925-c555b6c5a428,wallet_89,wallet_49,3.6077,0.00901,1776328810,0,8,high,0
46daca8a-737b-4399-acde-25ae45e37263,wallet_23,wallet_10,2.4373,0.00267,1776328810,0,8,medium,0
eb571d02-5f59-4995-b94c-a0ba40104476,wallet_26,wallet_87,1.0978,0.00157,1776328810,0,8,medium,0
1c00bb4e-04d0-438c-a702-09420e5bc805,wallet_48,wallet_23,1.8235,0.00843,1776328810,0,8,medium,0
5a525944-89b4-4cc8-952d-9470bff497e5,wallet_70,wallet_60,3.0753,0.00284,1776328810,0,8,high,0
9659f7ac-7756-4712-9f33-2557f378f9a1,wallet_19,wallet_55,2.922,0.00175,1776328810,0,8,medium,0
67fc15bf-6f93-43bd-9369-66b12be57505,wallet_9,wallet_20,1.508,0.00874,1776328810,0,8,medium,0
3e4e6072-f1a9-42f0-aa10-4b425672cd68,wallet_27,wallet_16,0.5094,0.00523,1776328810,0,8,low,0
b36f6b5b-f36a-4390-a870-f3c147cb05de,wallet_67,wallet_16,3.6555,0.00411,1776328810,0,8,high,0
63e84c55-24c3-4612-a6e8-628814881650,wallet_16,wallet_17,2.7584,0.00918,1776328810,0,8,medium,0
c1de63a8-2e21-4cf2-b30a-efd8ed8895ca,fraud_wallet,wallet_98,1.0029,0.00604,1776328810,1,8,medium,0
24d98472-7cff-467d-b27b-22d1a54c2411,wallet_78,wallet_24,3.6268,0.00686,1776328810,0,8,high,0
d1371a05-82de-401a-b022-d9f650981e1e,wallet_11,wallet_4,2.8834,0.00782,1776328810,0,8,medium,0
04814e0f-eaea-4d59-acdb-880ce5d4e4b2,wallet_50,wallet_54,3.6719,0.00226,1776328810,0,8,high,0
64db70f8-e98b-4554-acb8-3a967340790a,wallet_93,wallet_32,4.9256,0.00569,1776328810,1,8,high,0
dfb882ad-e663-4804-9e88-dcd698f2d3dc,wallet_73,wallet_90,3.9311,0.00177,1776328810,0,8,high,0
6bef00bc-35ff-4d76-a888-c15127c8b12e,wallet_2,wallet_85,0.7105,0.00608,1776328810,0,8,low,0
5c5b184e-6698-4203-b495-4227b5f599d8,wallet_93,wallet_96,3.0455,0.00372,1776328810,0,8,high,0
9f605497-a9b2-47cf-af8c-a876a6a4e7f2,wallet_42,wallet_65,3.7767,0.00991,1776328810,0,8,high,0
c1def372-7642-4002-8789-1ae81b9426a5,wallet_79,wallet_96,4.6373,0.00194,1776328810,1,8,high,0
032a928c-5e20-4990-9bb4-0c7d612258e8,wallet_54,wallet_89,2.312,0.00081,1776328810,0,8,medium,0
77ac30f8-f0cd-4a41-aa4a-2e63f684ec44,wallet_80,wallet_64,1.7283,0.00972,1776328810,0,8,medium,0
43c53a9f-1224-404a-ad33-33d969b1abf9,wallet_63,wallet_44,2.3805,0.00318,1776328810,0,8,medium,0
ba3afbd2-63ab-4ff6-b3e8-f498ebc61f09,wallet_53,wallet_32,2.9014,0.00958,1776328810,0,8,medium,0
fe62a45f-d559-405a-a178-099d28539a23,wallet_53,wallet_93,3.6102,0.00441,1776328810,0,8,high,0
d48b53f4-dfc8-4748-9d22-9b3184cbd858,wallet_51,wallet_54,0.209,0.00118,1776328810,0,8,low,0
4d1df2c1-9b25-4adf-ae42-de17582a5a37,wallet_79,wallet_86,0.3985,0.00967,1776328810,0,8,low,0
41be0708-d321-401a-9095-36cfecc9a662,wallet_76,wallet_9,1.5247,0.00419,1776328810,0,8,medium,0
7dc69ba3-2913-4291-b9b7-659438bffcbb,wallet_24,wallet_97,4.2323,0.00408,1776328810,0,8,high,0
5e3e176e-eeee-46a2-8823-966dad8946bf,wallet_36,wallet_11,4.6654,0.00462,1776328810,1,8,high,0
58638e94-c587-43d4-b727-4fdc39ed0716,wallet_32,wallet_1,2.2096,0.00597,1776328810,0,8,medium,0
76b7cd20-6ef2-4659-9ac0-b6a17bf6f9bf,wallet_50,wallet_1,2.9449,0.00383,1776328810,0,8,medium,0
3afc8510-662d-44af-b240-a4ee374e3f2a,wallet_6,wallet_42,0.1559,0.00614,1776328810,0,8,low,0
6a5ad90f-955e-49ad-821c-6495369794a9,wallet_50,wallet_95,0.0392,0.00806,1776328810,0,8,low,0
edd4b6f0-486a-473e-9691-a03d01660e18,wallet_22,wallet_13,1.1677,0.00435,1776328810,0,8,medium,0
74f3a6bf-c855-451a-858c-c55e4e9f841c,wallet_78,wallet_90,2.1486,0.00782,1776328810,0,8,medium,0
c115d8be-99a7-42ce-917a-0f54a39656d9,wallet_39,wallet_74,2.5004,0.00998,1776328810,0,8,medium,0
2bcb8658-7956-462d-9a04-85d05a0ca592,wallet_4,wallet_32,1.627,0.005,1776328810,0,8,medium,0
4eebd342-ddc7-445d-be26-e77eea104b65,wallet_23,wallet_64,4.4552,0.00968,1776328810,0,8,high,0
94dc3366-a609-4302-be1b-3831bbe33803,wallet_26,wallet_55,3.6983,0.00699,1776328810,0,8,high,0
e383c294-d7fa-41c3-8d17-d7a48c6ac040,wallet_35,wallet_29,0.813,0.00956,1776328810,0,8,low,0
4d1f4e5e-0cc9-4121-8b0c-ec9fba0f3718,wallet_50,wallet_78,0.0744,0.00365,1776328810,0,8,low,0
1c8a26a9-bec7-4a9c-95f2-bf828cae2e7e,wallet_95,wallet_24,3.8803,0.00798,1776328810,0,8,high,0
cec4cf74-199d-4936-97a4-d90dc3f4ffee,wallet_98,wallet_47,2.1611,0.00034,1776328810,0,8,medium,0
6669b695-64c7-492a-adee-cc9e8442bb96,wallet_19,wallet_71,4.4342,0.00825,1776328810,0,8,high,0
320ded09-c7ed-4738-b3c9-dc4a46dce14b,wallet_38,wallet_94,3.4177,0.00019,1776328810,1,8,high,0
33d8c804-3631-463a-8090-e91619c8ff83,wallet_86,wallet_67,0.6299,0.00546,1776328810,0,8,low,0
e802b644-9d1c-428c-8572-a4179c172d95,wallet_83,wallet_29,4.6264,0.00735,1776328810,1,8,high,0
d217e282-d314-4df6-b731-0fcf0eeaf0af,wallet_86,wallet_22,4.7135,0.0057,1776328810,1,8,high,0
203e95f1-6706-4cdd-a661-308bf3cc5504,wallet_89,wallet_71,1.1215,0.0021,1776328810,0,8,medium,0
d79e7854-4889-4745-9436-a92a14d91bc7,wallet_95,wallet_44,2.8368,0.00618,1776328810,0,8,medium,0
85c9f56f-8928-4483-a5c2-e5ebb414d722,wallet_23,wallet_25,0.3057,0.00075,1776328810,0,8,low,0
53ae202f-291b-4bb2-9fb7-483861b9b061,wallet_24,wallet_36,1.7366,0.00428,1776328810,0,8,medium,0
761c2fd6-53b0-4fc7-b55d-82a457481522,wallet_13,wallet_97,3.5557,0.00874,1776328810,0,8,high,0
f36bdd0d-6f3e-4546-9360-64754a55f9b5,wallet_89,wallet_35,2.6756,0.00152,1776328810,0,8,medium,0
ffaf2cc3-6e01-491c-b71f-5ab495c7c3bb,wallet_98,wallet_75,4.4552,0.00748,1776328810,0,8,high,0
5016465e-ec88-4d4d-9951-434ba5307b14,wallet_67,wallet_15,2.4409,0.00577,1776328810,0,8,medium,0
ed98017f-c9f5-4a48-b7d5-c0bcba12278e,wallet_43,wallet_48,1.7127,0.00995,1776328810,0,8,medium,0
59ccd4cc-42d1-4e1c-b50a-917a058ebffd,wallet_69,wallet_65,2.7515,0.00454,1776328810,0,8,medium,0
0c4c3ff0-5c26-4a94-a7a8-de1ae16987ab,wallet_90,wallet_29,1.7535,0.00902,1776328810,0,8,medium,0
c1dd7e85-f9c6-459c-a1c6-fed7b7502ec1,wallet_62,wallet_17,4.1143,0.00444,1776328810,0,8,high,0
f8d686a8-9257-4197-b868-6151f793ec2e,wallet_62,wallet_18,3.9761,0.00522,1776328810,0,8,high,0
23932349-a7c1-4aeb-8078-9f37eb5d96d1,wallet_74,wallet_66,3.1039,0.00238,1776328810,0,8,high,0
9613d3d3-9674-4f24-a688-f378e1eff7d2,wallet_88,wallet_64,4.3022,0.00116,1776328810,0,8,high,0
cc86e8c1-bb72-4cf6-813b-fc5f7e5c7d9d,wallet_78,wallet_60,3.0407,0.00651,1776328810,0,8,high,0
d2ad8b2a-531f-4ff8-a1d1-6451e9fe6637,wallet_88,wallet_70,2.9018,0.00703,1776328810,0,8,medium,0
e277d365-70d4-4338-ac31-f8bd23b91507,wallet_35,wallet_0,4.4055,0.00585,1776328810,0,8,high,0
7f8bfd23-1c7e-4402-aa12-087a5f450276,wallet_43,wallet_81,1.3029,0.0099,1776328810,0,8,medium,0
76f0b76f-72af-4c59-aeeb-01d8b4a92bf1,wallet_50,wallet_7,1.0818,0.00207,1776328810,0,8,medium,0
819b1295-34f6-4c1c-89d5-8cffb181064a,wallet_15,wallet_46,3.105,0.00323,1776328810,0,8,high,0
62f1c4ff-8332-4c16-9b95-929e5d6c0bdd,wallet_61,wallet_29,2.6686,0.00768,1776328810,0,8,medium,0
315aed28-a404-4a73-a636-dc62809cde7e,wallet_42,wallet_75,0.0528,0.00205,1776328810,0,8,low,0
0961499b-6518-45e2-a45b-2b23ee504149,wallet_28,wallet_63,3.9105,0.00793,1776328810,0,8,high,0
e558bef5-fca6-4073-969f-3c07324ecca9,wallet_50,wallet_99,4.8634,0.00469,1776328810,1,8,high,0
1c3efbe1-3f51-4b99-9e6d-71d257635597,wallet_58,wallet_93,4.4026,0.00463,1776328810,0,8,high,0
a3ce9c54-c1c1-468d-aad4-962b0064c54c,wallet_14,wallet_92,2.04,0.00734,1776328810,0,8,medium,0
b3f899ed-d1d4-468d-b16d-ff5ccfa26cae,wallet_30,wallet_46,4.3105,0.00676,1776328810,0,8,high,0
6d48effe-78f5-4f6c-a344-17fdc81e3bbb,wallet_86,wallet_12,3.496,0.00145,1776328810,0,8,high,0
8804bf5f-1120-4cb2-8d4d-d2282ea0f92e,wallet_94,wallet_86,4.4995,0.00858,1776328810,0,8,high,0
ccb50490-5267-4065-8249-acdee7cebf06,wallet_70,wallet_81,0.9213,0.00065,1776328810,0,8,low,0
b026235e-3dbf-4651-a678-582d7ecdd009,wallet_52,wallet_75,3.3318,0.00355,1776328810,0,8,high,0
d4d0c102-9959-4dbc-96f7-c126d010e9f8,wallet_57,wallet_58,4.7659,0.00058,1776328810,1,8,high,0
e19aa9ad-e155-4559-98d3-b4cd7bdfc7ee,wallet_74,wallet_60,3.9037,0.00459,1776328810,0,8,high,0
131eacab-734f-4836-97c1-1e8a3cdcd2c1,wallet_78,wallet_3,1.881,0.00357,1776328810,0,8,medium,0
7f713279-7298-46b9-9e5f-17fcee19a013,wallet_79,wallet_48,2.8174,0.00611,1776328810,0,8,medium,0
e9c31643-7723-48fd-8e38-c7c6053d0033,wallet_3,wallet_14,0.5984,0.00167,1776328810,0,8,low,0
91d50457-3e28-4d97-a64f-d5583940385d,wallet_96,wallet_67,0.0529,0.00398,1776328810,0,8,low,0
a6ee4a1e-8d92-496d-abea-631d1607b3e2,wallet_22,wallet_13,0.5031,0.0086,1776328810,0,8,low,0
0759e28d-d09d-48af-b2f0-a0f95c5e4487,wallet_21,wallet_16,1.8975,0.00298,1776328810,0,8,medium,0
27849bb2-e3f0-4b1d-9211-f3e80afb45b4,wallet_32,wallet_65,2.6009,0.00244,1776328810,0,8,medium,0
c98c0f0d-62ea-446f-99d5-982a9b21b51e,wallet_2,wallet_51,0.8758,0.00131,1776328810,0,8,low,0
2207ceb8-6acd-4d3b-b0aa-0a510fb73626,wallet_97,wallet_44,1.0664,0.00191,1776328810,0,8,medium,0
cc3bd5dd-ff1b-4804-a968-1342ef8b9975,wallet_89,wallet_6,0.8703,0.00428,1776328810,0,8,low,0
a4a01a6a-52a7-4255-acc9-05aa3a343b8c,wallet_92,wallet_73,1.7121,0.00259,1776328810,0,8,medium,0
8a4a4316-01ff-4705-a804-63a2a42b7e5d,wallet_34,wallet_68,1.264,0.00926,1776328810,0,8,medium,0
e930b51b-426f-4b21-8324-ec9bf9597f4c,wallet_7,wallet_24,0.7473,0.00698,1776328810,0,8,low,0
925cf618-0d10-43b2-aff9-b3ada4933e75,wallet_14,wallet_27,3.4879,0.00252,1776328810,0,8,high,0
fb313f85-bd01-4327-874f-b13140ff4f04,wallet_27,wallet_9,2.8707,0.00311,1776328810,0,8,medium,0
13259099-98b7-4c6a-b765-8d106130dd43,wallet_46,wallet_20,3.5376,0.00855,1776328810,0,8,high,0
8a62939d-75cb-41f9-91a2-cf08a658caff,wallet_37,wallet_58,4.7901,0.00035,1776328810,1,8,high,0
83fc6cb8-9ec1-47fe-8077-9f31f00f9e57,wallet_82,wallet_11,1.3467,0.00407,1776328810,0,8,medium,0
1c956f7b-9a0a-4097-b33d-4c9de6fa9603,wallet_11,wallet_38,1.6243,0.00967,1776328810,0,8,medium,0
2dd3be8f-f348-4a8d-9e3a-1287aca91701,wallet_64,wallet_62,2.7128,0.00722,1776328810,0,8,medium,0
7d930b78-50c3-4a7b-ae13-af22a2c7e52e,wallet_58,wallet_19,0.0984,0.00768,1776328810,0,8,low,0
7cd8e8bb-39b5-4f51-bc7e-3b862e4e8025,wallet_63,wallet_11,1.751,0.00836,1776328810,0,8,medium,0
1c891032-b90e-4a71-a85b-5b340e0838b6,wallet_31,wallet_61,2.3584,0.00614,1776328810,0,8,medium,0
aabe821c-c5ef-475c-ad58-1552652ad591,wallet_70,wallet_69,3.2821,0.00496,1776328810,0,8,high,0
4943e455-8753-4a05-9a65-8fc24fb2842d,wallet_74,wallet_98,3.7537,0.00452,1776328810,0,8,high,0
55ca93c1-5546-4923-bc1d-d7a12fa20a40,wallet_69,wallet_36,3.6201,0.00554,1776328810,0,8,high,0
81567412-74bf-4a64-a86f-789366d66f50,wallet_2,wallet_99,0.722,0.00982,1776328810,0,8,low,0
e5b25787-d3d7-4c29-9e81-69411649fcee,wallet_0,wallet_94,4.5739,0.00574,1776328810,1,8,high,0
6da95d2b-476c-4ddc-92f7-1255bd42585e,wallet_4,wallet_27,0.9579,0.0012,1776328810,0,8,low,0
57572730-a951-400e-a459-7537c4dbf6a7,wallet_57,wallet_2,0.8018,0.00666,1776328810,0,8,low,0
692a938b-f4d1-4ed0-807c-e78014def609,wallet_30,wallet_20,2.5579,0.00017,1776328810,1,8,medium,0
5505c0e5-770e-431a-8238-7433b4212755,wallet_57,wallet_6,0.133,0.00406,1776328810,0,8,low,0
de2cf2f8-84f3-4d37-8329-b7fb9653c6e1,wallet_81,wallet_4,2.7036,0.00035,1776328810,0,8,medium,0
a5261875-d41b-4132-b0eb-455fae89dab1,wallet_5,wallet_86,3.208,0.00459,1776328810,0,8,high,0
dee842da-40fa-4e35-bdae-a1fbf209d14b,wallet_52,wallet_16,0.6496,0.00839,1776328810,0,8,low,0
6a5d0247-fa23-4fad-a092-fcf2f3e4c21d,wallet_51,wallet_67,4.6332,0.00422,1776328810,1,8,high,0
f0f15969-ffb1-49ed-bcd8-34135eeb1d5c,wallet_2,wallet_47,3.0284,0.00425,1776328810,0,8,high,0
4d0f87a3-c189-4f4a-87e0-404488e1262f,wallet_7,wallet_96,0.0415,0.00823,1776328810,0,8,low,0
40e04d4c-d142-4e2e-bbce-04577a4e1b8b,wallet_79,wallet_24,2.0125,0.00248,1776328810,0,8,medium,0
961a92ac-e1a7-468c-8cd0-a4ee640846ce,wallet_19,wallet_66,1.156,0.00491,1776328810,0,8,medium,0
06b8019d-6bd3-408e-8935-51723157dbb6,wallet_51,wallet_22,0.3462,0.00091,1776328810,0,8,low,0
5379cb2a-14ec-40ff-b1e0-ba19cc0dc753,wallet_44,wallet_94,3.5372,0.00284,1776328810,0,8,high,0
0d96651c-879d-44f7-8db4-4baeff3108b2,wallet_18,wallet_4,4.3767,0.00415,1776328810,0,8,high,0
4adf3994-5a79-4919-9bd2-85f6fcad180a,wallet_55,wallet_20,4.9625,0.00943,1776328810,1,8,high,0
0d0e2ab0-98bb-46f5-b140-ef21c5a3da42,wallet_63,wallet_21,0.7479,0.00739,1776328810,0,8,low,0
f40d77c8-9f5d-482f-9ccc-d9a18a7afd0b,fraud_wallet,wallet_67,3.1125,0.00643,1776328810,1,8,high,0
2a7bf142-8aa1-447c-a6c1-30be2a389c41,wallet_23,wallet_69,2.4169,0.00016,1776328810,1,8,medium,0
8f183a57-f21d-43a9-9600-a6698c6e7cc1,wallet_75,wallet_54,2.7908,0.00472,1776328810,0,8,medium,0
2ccd1113-3e8a-48dc-a4a9-eab4b8e772c2,wallet_52,wallet_26,3.7592,0.006,1776328810,0,8,high,0
584bccb3-b048-4968-ac64-e7411144425d,wallet_36,wallet_66,0.1311,0.00448,1776328810,0,8,low,0
bc83e04f-3702-4f69-bb90-3cf91a49ab45,wallet_97,wallet_33,2.6989,0.00133,1776328810,0,8,medium,0
a7ae8755-7a16-46d9-8069-1f383f38b65f,wallet_48,wallet_3,2.9672,0.00175,1776328810,0,8,medium,0
054034ac-a0e6-4078-9cc1-7fafbdcd14fd,wallet_50,wallet_19,4.4131,0.00611,1776328810,0,8,high,0
db0f2a4e-2fbc-4b8e-9fd4-d8d91c11b10e,wallet_29,wallet_9,3.9285,0.00074,1776328810,0,8,high,0
e033e770-ec3c-4d6a-9be5-4cec61b869d7,fraud_wallet,wallet_62,2.8101,0.00682,1776328810,1,8,medium,0
64647686-c8c5-483a-a720-69596213adda,wallet_65,wallet_43,1.6839,0.00616,1776328810,0,8,medium,0
1c27e031-700d-4f5f-8273-f79cea4df5b4,wallet_34,wallet_62,0.13,0.00205,1776328810,0,8,low,0
9fa6ec5c-c74c-40c6-b320-a1bbf4168acf,wallet_5,wallet_2,1.6467,0.00663,1776328810,0,8,medium,0
9dcb82ce-78c4-43f9-9d9a-bc7cd757338c,wallet_44,wallet_4,0.4899,0.00903,1776328810,0,8,low,0
900402c7-44f5-49fa-ab15-12a36695590d,wallet_88,wallet_34,0.9008,0.0061,1776328810,0,8,low,0
d279f8da-9e0a-4120-ad8e-a752e28888c4,wallet_90,wallet_16,1.4646,0.00883,1776328810,0,8,medium,0
0ddc5b0d-1b7b-4025-9eb3-6e66d6349724,wallet_20,wallet_17,0.8843,0.00991,1776328810,0,8,low,0
4c8ea793-bf05-4f53-a9ae-8f939dda223a,wallet_93,wallet_78,4.0698,0.00623,1776328810,0,8,high,0
3d61cb2d-f695-4386-924e-e4ed11ba976d,wallet_57,wallet_68,4.7133,0.00183,1776328810,1,8,high,0
7d961110-b1ff-416b-9dea-af2a66b9f01f,wallet_4,wallet_93,1.5123,0.00958,1776328810,0,8,medium,0
9383c6d5-2503-4f69-9cfc-17bceb97f10c,wallet_93,wallet_36,3.0884,0.00704,1776328810,0,8,high,0
5e5f0657-3156-43d9-9c1a-b92989fcff57,wallet_26,wallet_94,3.4265,0.00635,1776328810,0,8,high,0
04eebbff-f081-4874-aeb7-e7888311db53,wallet_1,wallet_41,1.0327,0.00688,1776328810,0,8,medium,0
ce78d437-92f3-4bf6-82eb-c0367375b436,wallet_31,wallet_21,4.3666,0.00772,1776328810,0,8,high,0
0a60678e-b6f8-47fe-96ab-be7dd0e716d1,wallet_3,wallet_42,1.7946,0.00684,1776328810,0,8,medium,0
22578d19-52a2-430d-9210-b6ae0115b8e1,wallet_6,wallet_90,0.9546,0.0093,1776328810,0,8,low,0
1d38f77d-2e5d-4894-9595-b5c8c38ed5f7,wallet_81,wallet_38,0.5515,0.00226,1776328810,0,8,low,0
789c729e-7e5f-4c3e-8fbf-31e89fc520ab,wallet_0,wallet_29,2.315,0.00759,1776328810,0,8,medium,0
33c169f6-dbc4-4b33-b22a-7e673768294b,wallet_83,wallet_14,4.7246,0.00662,1776328810,1,8,high,0
67f4da4e-deb7-4b06-8e25-b4d34837cd6b,wallet_48,wallet_91,2.5462,0.00046,1776328810,0,8,medium,0
9e541fcd-db7c-4f75-9558-89be8878271c,wallet_6,wallet_16,1.198,0.00321,1776328810,0,8,medium,0
6d6f49de-2734-41d7-9b05-8a73df1d14c4,wallet_40,wallet_38,2.3189,0.0012,1776328810,0,8,medium,0
b99539a6-52e9-4716-b2fe-d058c2106617,wallet_3,wallet_21,4.8357,0.01,1776328810,1,8,high,0
a5728d5c-c1de-43ae-8af9-cf21fd4fa2ca,wallet_27,wallet_53,1.337,0.00892,1776328810,0,8,medium,0
6640d73a-fadd-40b2-ac4f-27a0afa07ae1,wallet_1,wallet_54,0.1876,0.00402,1776328810,0,8,low,0
86d412ff-cc9c-438f-b27a-856ab4ffb1fe,wallet_93,wallet_68,3.4716,0.00048,1776328810,0,8,high,0
56f1ec66-3fec-4c2a-992d-4d5583b6cc61,wallet_31,wallet_6,1.7104,0.00637,1776328810,0,8,medium,0
